Sample 1
5/4/2022 1:24 PM
Wavelength (nm)	10mm Absorbance
216.5	0.665
217.0	0.672
217.5	0.662
218.0	0.648
218.5	0.643
219.0	0.639
219.5	0.636
220.0	0.641
220.5	0.630
221.0	0.610
221.5	0.598
222.0	0.597
222.5	0.587
223.0	0.576
223.5	0.567
224.0	0.559
224.5	0.555
225.0	0.549
225.5	0.531
226.0	0.511
226.5	0.497
227.0	0.482
227.5	0.469
228.0	0.454
228.5	0.439
229.0	0.433
229.5	0.424
230.0	0.413
230.5	0.404
231.0	0.391
231.5	0.374
232.0	0.358
232.5	0.343
233.0	0.324
233.5	0.301
234.0	0.280
234.5	0.257
235.0	0.238
235.5	0.224
236.0	0.210
236.5	0.195
237.0	0.187
237.5	0.179
238.0	0.170
238.5	0.159
239.0	0.153
239.5	0.143
240.0	0.136
240.5	0.131
241.0	0.121
241.5	0.116
242.0	0.112
242.5	0.107
243.0	0.104
243.5	0.099
244.0	0.093
244.5	0.085
245.0	0.079
245.5	0.072
246.0	0.067
246.5	0.067
247.0	0.067
247.5	0.073
248.0	0.075
248.5	0.075
249.0	0.074
249.5	0.074
250.0	0.071
250.5	0.071
251.0	0.070
251.5	0.073
252.0	0.071
252.5	0.071
253.0	0.071
253.5	0.070
254.0	0.067
254.5	0.065
255.0	0.065
255.5	0.069
256.0	0.079
256.5	0.083
257.0	0.082
257.5	0.087
258.0	0.091
258.5	0.093
259.0	0.096
259.5	0.098
260.0	0.107
260.5	0.115
261.0	0.124
261.5	0.127
262.0	0.125
262.5	0.120
263.0	0.118
263.5	0.119
264.0	0.121
264.5	0.126
265.0	0.134
265.5	0.147
266.0	0.159
266.5	0.171
267.0	0.173
267.5	0.179
268.0	0.185
268.5	0.186
269.0	0.189
269.5	0.191
270.0	0.195
270.5	0.207
271.0	0.210
271.5	0.216
272.0	0.222
272.5	0.232
273.0	0.239
273.5	0.248
274.0	0.256
274.5	0.261
275.0	0.261
275.5	0.260
276.0	0.258
276.5	0.255
277.0	0.253
277.5	0.254
278.0	0.258
278.5	0.264
279.0	0.271
279.5	0.276
280.0	0.278
280.5	0.280
281.0	0.281
281.5	0.280
282.0	0.279
282.5	0.277
283.0	0.271
283.5	0.266
284.0	0.267
284.5	0.259
285.0	0.253
285.5	0.244
286.0	0.236
286.5	0.229
287.0	0.222
287.5	0.214
288.0	0.208
288.5	0.202
289.0	0.196
289.5	0.183
290.0	0.173
290.5	0.157
291.0	0.142
291.5	0.126
292.0	0.112
292.5	0.097
293.0	0.086
293.5	0.079
294.0	0.075
294.5	0.069
295.0	0.068
295.5	0.064
296.0	0.058
296.5	0.054
297.0	0.051
297.5	0.048
298.0	0.051
298.5	0.052
299.0	0.054
299.5	0.053
300.0	0.053
300.5	0.050
301.0	0.046
301.5	0.043
302.0	0.044
302.5	0.042
303.0	0.044
303.5	0.042
304.0	0.043
304.5	0.038
305.0	0.031
305.5	0.030
306.0	0.032
306.5	0.032
307.0	0.035
307.5	0.031
308.0	0.031
308.5	0.033
309.0	0.032
309.5	0.029
310.0	0.030
310.5	0.034
311.0	0.042
311.5	0.045
312.0	0.046
312.5	0.039
313.0	0.035
313.5	0.030
314.0	0.027
314.5	0.024
315.0	0.026
315.5	0.026
316.0	0.027
316.5	0.036
317.0	0.038
317.5	0.036
318.0	0.033
318.5	0.035
319.0	0.035
319.5	0.033
320.0	0.033
320.5	0.025
321.0	0.026
321.5	0.032
322.0	0.031
322.5	0.030
323.0	0.033
323.5	0.040
324.0	0.042
324.5	0.041
325.0	0.039
325.5	0.039
326.0	0.037
326.5	0.034
327.0	0.033
327.5	0.031
328.0	0.027
328.5	0.029
329.0	0.035
329.5	0.038
330.0	0.043
330.5	0.049
331.0	0.051
331.5	0.053
332.0	0.051
332.5	0.046
333.0	0.039
333.5	0.039
334.0	0.034
334.5	0.028
335.0	0.025
335.5	0.022
336.0	0.021
336.5	0.020
337.0	0.024
337.5	0.026
338.0	0.029
338.5	0.033
339.0	0.036
339.5	0.040
340.0	0.043
340.5	0.041
341.0	0.037
341.5	0.035
342.0	0.030
342.5	0.025
343.0	0.025
343.5	0.026
344.0	0.029
344.5	0.033
345.0	0.037
345.5	0.043
346.0	0.044
346.5	0.042
347.0	0.039
347.5	0.038
348.0	0.036
348.5	0.037
349.0	0.037
349.5	0.037
350.0	0.035
350.5	0.036
351.0	0.035
351.5	0.036
352.0	0.035
352.5	0.035
353.0	0.033
353.5	0.034
354.0	0.031
354.5	0.028
355.0	0.022
355.5	0.019
356.0	0.023
356.5	0.028
357.0	0.029
357.5	0.030
358.0	0.023
358.5	0.022
359.0	0.020
359.5	0.018
360.0	0.016
360.5	0.018
361.0	0.028
361.5	0.034
362.0	0.037
362.5	0.042
363.0	0.040
363.5	0.043
364.0	0.039
364.5	0.031
365.0	0.028
365.5	0.022
366.0	0.020
366.5	0.015
367.0	0.020
367.5	0.026
368.0	0.036
368.5	0.039
369.0	0.040
369.5	0.039
370.0	0.040
370.5	0.032
371.0	0.032
371.5	0.031
372.0	0.031
372.5	0.027
373.0	0.023
373.5	0.015
374.0	0.016
374.5	0.019
375.0	0.027
375.5	0.030
376.0	0.043
376.5	0.052
377.0	0.054
377.5	0.049
378.0	0.042
378.5	0.040
379.0	0.039
379.5	0.038
380.0	0.038
380.5	0.037
381.0	0.040
381.5	0.046
382.0	0.048
382.5	0.046
383.0	0.041
383.5	0.040
384.0	0.038
384.5	0.035
385.0	0.031
385.5	0.027
386.0	0.026
386.5	0.027
387.0	0.027
387.5	0.026
388.0	0.025
388.5	0.030
389.0	0.033
389.5	0.035
390.0	0.036
390.5	0.039
391.0	0.042
391.5	0.044
392.0	0.042
392.5	0.043
393.0	0.044
393.5	0.045
394.0	0.046
394.5	0.045
395.0	0.044
395.5	0.045
396.0	0.046
396.5	0.044
397.0	0.043
397.5	0.045
398.0	0.044
398.5	0.046
399.0	0.046
399.5	0.045
400.0	0.050
400.5	0.052
401.0	0.047
401.5	0.041
402.0	0.035
402.5	0.028
403.0	0.026
403.5	0.025
404.0	0.026
404.5	0.033
405.0	0.037
405.5	0.037
406.0	0.035
406.5	0.035
407.0	0.031
407.5	0.030
408.0	0.035
408.5	0.038
409.0	0.040
409.5	0.043
410.0	0.046
410.5	0.046
411.0	0.044
411.5	0.039
412.0	0.035
412.5	0.030
413.0	0.029
413.5	0.025
414.0	0.021
414.5	0.021
415.0	0.024
415.5	0.026
416.0	0.027
416.5	0.026
417.0	0.030
417.5	0.031
418.0	0.033
418.5	0.034
419.0	0.037
419.5	0.040
420.0	0.040
420.5	0.041
421.0	0.039
421.5	0.036
422.0	0.035
422.5	0.027
423.0	0.021
423.5	0.021
424.0	0.019
424.5	0.019
425.0	0.020
425.5	0.022
426.0	0.025
426.5	0.027
427.0	0.029
427.5	0.027
428.0	0.028
428.5	0.030
429.0	0.032
429.5	0.030
430.0	0.028
430.5	0.028
431.0	0.031
431.5	0.035
432.0	0.040
432.5	0.043
433.0	0.045
433.5	0.045
434.0	0.045
434.5	0.037
435.0	0.035
435.5	0.034
436.0	0.034
436.5	0.034
437.0	0.032
437.5	0.027
438.0	0.023
438.5	0.019
439.0	0.021
439.5	0.022
440.0	0.031
440.5	0.036
441.0	0.041
441.5	0.043
442.0	0.038
442.5	0.028
443.0	0.021
443.5	0.015
444.0	0.014
444.5	0.016
445.0	0.024
445.5	0.030
446.0	0.044
446.5	0.057
447.0	0.064
447.5	0.063
448.0	0.064
448.5	0.056
449.0	0.044
449.5	0.035
450.0	0.030
450.5	0.028
451.0	0.034
451.5	0.042
452.0	0.051
452.5	0.055
453.0	0.061
453.5	0.057
454.0	0.049
454.5	0.042
455.0	0.038
455.5	0.040
456.0	0.038
456.5	0.033
457.0	0.029
457.5	0.024
458.0	0.020
458.5	0.019
459.0	0.017
459.5	0.021
460.0	0.030
460.5	0.037
461.0	0.042
461.5	0.041
462.0	0.038
462.5	0.034
463.0	0.030
463.5	0.029
464.0	0.031
464.5	0.036
465.0	0.039
465.5	0.037
466.0	0.036
466.5	0.031
467.0	0.025
467.5	0.028
468.0	0.027
468.5	0.026
469.0	0.027
469.5	0.030
470.0	0.036
470.5	0.041
471.0	0.039
471.5	0.037
472.0	0.036
472.5	0.040
473.0	0.037
473.5	0.035
474.0	0.040
474.5	0.049
475.0	0.056
475.5	0.059
476.0	0.054
476.5	0.049
477.0	0.042
477.5	0.029
478.0	0.019
478.5	0.017
479.0	0.019
479.5	0.022
480.0	0.028
480.5	0.033
481.0	0.031
481.5	0.028
482.0	0.024
482.5	0.022
483.0	0.021
483.5	0.023
484.0	0.023
484.5	0.029
485.0	0.039
485.5	0.046
486.0	0.050
486.5	0.052
487.0	0.059
487.5	0.065
488.0	0.062
488.5	0.049
489.0	0.038
489.5	0.030
490.0	0.025
490.5	0.025
491.0	0.031
491.5	0.036
492.0	0.043
492.5	0.044
493.0	0.040
493.5	0.031
494.0	0.026
494.5	0.025
495.0	0.030
495.5	0.038
496.0	0.043
496.5	0.045
497.0	0.050
497.5	0.052
498.0	0.050
498.5	0.043
499.0	0.032
499.5	0.027
500.0	0.027
500.5	0.030
501.0	0.029
501.5	0.033
502.0	0.037
502.5	0.047
503.0	0.050
503.5	0.048
504.0	0.038
504.5	0.033
505.0	0.030
505.5	0.029
506.0	0.028
506.5	0.033
507.0	0.042
507.5	0.051
508.0	0.052
508.5	0.045
509.0	0.039
509.5	0.034
510.0	0.031
510.5	0.034
511.0	0.034
511.5	0.037
512.0	0.044
512.5	0.040
513.0	0.030
513.5	0.023
514.0	0.023
514.5	0.026
515.0	0.033
515.5	0.044
516.0	0.050
516.5	0.052
517.0	0.048
517.5	0.043
518.0	0.035
518.5	0.035
519.0	0.036
519.5	0.041
520.0	0.051
520.5	0.056
521.0	0.060
521.5	0.063
522.0	0.061
522.5	0.058
523.0	0.051
523.5	0.045
524.0	0.040
524.5	0.041
525.0	0.045
525.5	0.049
526.0	0.051
526.5	0.053
527.0	0.052
527.5	0.047
528.0	0.044
528.5	0.041
529.0	0.042
529.5	0.039
530.0	0.041
530.5	0.043
531.0	0.040
531.5	0.042
532.0	0.046
532.5	0.048
533.0	0.051
533.5	0.054
534.0	0.058
534.5	0.053
535.0	0.051
535.5	0.048
536.0	0.044
536.5	0.042
537.0	0.041
537.5	0.040
538.0	0.036
538.5	0.035
539.0	0.042
539.5	0.048
540.0	0.050
540.5	0.048
541.0	0.042
541.5	0.030
542.0	0.022
542.5	0.015
543.0	0.012
543.5	0.012
544.0	0.022
544.5	0.028
545.0	0.032
545.5	0.035
546.0	0.039
546.5	0.038
547.0	0.038
547.5	0.035
548.0	0.037
548.5	0.037
549.0	0.031
549.5	0.025
550.0	0.022
550.5	0.025
551.0	0.036
551.5	0.038
552.0	0.038
552.5	0.038
553.0	0.036
553.5	0.032
554.0	0.025
554.5	0.026
555.0	0.035
555.5	0.049
556.0	0.064
556.5	0.068
557.0	0.067
557.5	0.061
558.0	0.049
558.5	0.036
559.0	0.024
559.5	0.023
560.0	0.032
560.5	0.041
561.0	0.047
561.5	0.051
562.0	0.056
562.5	0.057
563.0	0.058
563.5	0.057
564.0	0.059
564.5	0.066
565.0	0.070
565.5	0.066
566.0	0.053
566.5	0.045
567.0	0.042
567.5	0.039
568.0	0.033
568.5	0.028
569.0	0.026
569.5	0.018
570.0	0.012
570.5	0.010
571.0	0.013
571.5	0.018
572.0	0.026
572.5	0.039
573.0	0.043
573.5	0.043
574.0	0.044
574.5	0.038
575.0	0.036
575.5	0.035
576.0	0.036
576.5	0.034
577.0	0.031
577.5	0.037
578.0	0.043
578.5	0.047
579.0	0.049
579.5	0.049
580.0	0.042
580.5	0.037
581.0	0.036
581.5	0.035
582.0	0.036
582.5	0.042
583.0	0.043
583.5	0.037
584.0	0.028
584.5	0.022
585.0	0.026
585.5	0.031
586.0	0.037
586.5	0.044
587.0	0.051
587.5	0.058
588.0	0.054
588.5	0.053
589.0	0.054
589.5	0.058
590.0	0.065
590.5	0.066
591.0	0.061
591.5	0.060
592.0	0.059
592.5	0.057
593.0	0.053
593.5	0.050
594.0	0.048
594.5	0.044
595.0	0.041
595.5	0.043
596.0	0.040
596.5	0.044
597.0	0.045
597.5	0.042
598.0	0.046
598.5	0.041
599.0	0.043
599.5	0.041
600.0	0.033
600.5	0.026
601.0	0.016
601.5	0.009
602.0	-0.005
602.5	-0.010
603.0	-0.010
603.5	-0.011
604.0	-0.005
604.5	-0.007
605.0	-0.012
605.5	-0.016
606.0	-0.012
606.5	-0.007
607.0	-0.004
607.5	0.004
608.0	0.012
608.5	0.014
609.0	0.016
609.5	0.011
610.0	0.012
610.5	0.012
611.0	0.015
611.5	0.018
612.0	0.024
612.5	0.022
613.0	0.022
613.5	0.013
614.0	0.007
614.5	0.000
615.0	-0.003
615.5	-0.008
616.0	-0.004
616.5	0.010
617.0	0.019
617.5	0.027
618.0	0.033
618.5	0.040
619.0	0.044
619.5	0.037
620.0	0.021
620.5	0.009
621.0	0.009
621.5	0.011
622.0	0.020
622.5	0.028
623.0	0.034
623.5	0.045
624.0	0.056
624.5	0.058
625.0	0.053
625.5	0.051
626.0	0.047
626.5	0.043
627.0	0.045
627.5	0.038
628.0	0.035
628.5	0.042
629.0	0.046
629.5	0.048
630.0	0.045
630.5	0.046
631.0	0.048
631.5	0.051
632.0	0.056
632.5	0.063
633.0	0.072
633.5	0.081
634.0	0.085
634.5	0.083
635.0	0.074
635.5	0.068
636.0	0.063
636.5	0.059
637.0	0.061
637.5	0.059
638.0	0.059
638.5	0.064
639.0	0.074
639.5	0.074
640.0	0.066
640.5	0.053
641.0	0.045
641.5	0.035
642.0	0.026
642.5	0.018
643.0	0.012
643.5	0.014
644.0	0.022
644.5	0.029
645.0	0.039
645.5	0.046
646.0	0.055
646.5	0.053
647.0	0.054
647.5	0.059
648.0	0.056
648.5	0.053
649.0	0.054
649.5	0.055
650.0	0.056
650.5	0.049
651.0	0.042
651.5	0.040
652.0	0.043
652.5	0.049
653.0	0.051
653.5	0.047
654.0	0.041
654.5	0.026
655.0	0.003
655.5	-0.021
656.0	-0.031
656.5	-0.027
657.0	-0.021
657.5	-0.013
658.0	0.002
658.5	0.017
659.0	0.031
659.5	0.046
660.0	0.057
660.5	0.062
661.0	0.067
661.5	0.064
662.0	0.058
662.5	0.048
663.0	0.040
663.5	0.033
664.0	0.030
664.5	0.030
665.0	0.027
665.5	0.022
666.0	0.014
666.5	0.011
667.0	0.009
667.5	0.001
668.0	-0.004
668.5	-0.009
669.0	-0.008
669.5	-0.006
670.0	-0.001
670.5	0.010
671.0	0.028
671.5	0.046
672.0	0.058
672.5	0.060
673.0	0.058
673.5	0.052
674.0	0.047
674.5	0.044
675.0	0.035
675.5	0.021
676.0	0.014
676.5	0.006
677.0	0.009
677.5	0.019
678.0	0.032
678.5	0.049
679.0	0.065
679.5	0.077
680.0	0.075
680.5	0.061
681.0	0.049
681.5	0.039
682.0	0.035
682.5	0.032
683.0	0.031
683.5	0.028
684.0	0.015
684.5	0.007
685.0	0.002
685.5	0.000
686.0	0.003
686.5	0.012
687.0	0.024
687.5	0.034
688.0	0.045
688.5	0.047
689.0	0.041
689.5	0.043
690.0	0.042
690.5	0.038
691.0	0.031
691.5	0.028
692.0	0.019
692.5	0.002
693.0	-0.010
693.5	-0.021
694.0	-0.023
694.5	-0.021
695.0	-0.016
695.5	-0.003
696.0	0.014
696.5	0.022
697.0	0.017
697.5	0.008
698.0	-0.005
698.5	-0.010
699.0	-0.008
699.5	-0.005
700.0	0.008
700.5	0.024
701.0	0.037
701.5	0.040
702.0	0.043
702.5	0.044
703.0	0.037
703.5	0.029
704.0	0.027
704.5	0.026
705.0	0.026
705.5	0.034
706.0	0.047
706.5	0.057
707.0	0.072
707.5	0.081
708.0	0.088
708.5	0.082
709.0	0.065
709.5	0.046
710.0	0.031
710.5	0.031
711.0	0.040
711.5	0.047
712.0	0.057
712.5	0.062
713.0	0.068
713.5	0.069
714.0	0.056
714.5	0.054
715.0	0.055
715.5	0.060
716.0	0.064
716.5	0.060
717.0	0.049
717.5	0.026
718.0	0.002
718.5	-0.010
719.0	-0.015
719.5	-0.006
720.0	0.001
720.5	0.016
721.0	0.019
721.5	0.017
722.0	0.010
722.5	-0.007
723.0	-0.016
723.5	-0.006
724.0	0.017
724.5	0.042
725.0	0.064
725.5	0.083
726.0	0.081
726.5	0.075
727.0	0.062
727.5	0.040
728.0	0.021
728.5	0.016
729.0	0.020
729.5	0.027
730.0	0.038
730.5	0.048
731.0	0.057
731.5	0.068
732.0	0.065
732.5	0.051
733.0	0.035
733.5	0.020
734.0	0.006
734.5	-0.012
735.0	-0.014
735.5	-0.011
736.0	0.007
736.5	0.020
737.0	0.028
737.5	0.037
738.0	0.038
738.5	0.032
739.0	0.023
739.5	0.011
740.0	0.013
740.5	0.019
741.0	0.028
741.5	0.030
742.0	0.038
742.5	0.041
743.0	0.033
743.5	0.028
744.0	0.029
744.5	0.025
745.0	0.028
745.5	0.029
746.0	0.034
746.5	0.041
747.0	0.050
747.5	0.059
748.0	0.062
748.5	0.076
749.0	0.085
749.5	0.066
750.0	0.041
750.5	0.021
751.0	0.014
751.5	-0.001
752.0	-0.002
752.5	0.014
753.0	0.024
753.5	0.041
754.0	0.051
754.5	0.046
755.0	0.044
755.5	0.047
756.0	0.048
756.5	0.039
757.0	0.037
757.5	0.030
758.0	0.005
758.5	-0.018
759.0	-0.036
759.5	-0.043
760.0	-0.040
760.5	-0.041
761.0	-0.039
761.5	-0.042
762.0	-0.041
762.5	-0.031
763.0	-0.027
763.5	-0.016
764.0	-0.011
764.5	-0.005
765.0	0.003
765.5	-0.007
766.0	-0.015
766.5	-0.027
767.0	-0.026
767.5	-0.020
768.0	-0.006
768.5	0.013
769.0	0.034
769.5	0.061
770.0	0.086
770.5	0.094
771.0	0.092
771.5	0.087
772.0	0.080
772.5	0.062
773.0	0.049
773.5	0.030
774.0	0.032
774.5	0.043
775.0	0.054
775.5	0.060
776.0	0.065
776.5	0.072
777.0	0.063
777.5	0.052
778.0	0.023
778.5	-0.007
779.0	-0.019
779.5	-0.024
780.0	-0.022
780.5	-0.006
781.0	0.015
781.5	0.023
782.0	0.026
782.5	0.032
783.0	0.020
783.5	0.012
784.0	0.013
784.5	0.021
785.0	0.030
785.5	0.049
786.0	0.069
786.5	0.089
787.0	0.102
787.5	0.106
788.0	0.094
788.5	0.075
789.0	0.056
789.5	0.046
790.0	0.036
790.5	0.033
791.0	0.035
791.5	0.045
792.0	0.042
792.5	0.034
793.0	0.022
793.5	0.013
794.0	0.004
794.5	-0.004
795.0	-0.013
795.5	-0.016
796.0	-0.012
796.5	0.006
797.0	0.012
797.5	0.033
798.0	0.054
798.5	0.061
799.0	0.064
799.5	0.058
800.0	0.044
800.5	0.018
801.0	-0.003
801.5	-0.022
802.0	-0.053
802.5	-0.066
803.0	-0.082
803.5	-0.101
804.0	-0.104
804.5	-0.103
805.0	-0.084
805.5	-0.051
806.0	-0.015
806.5	0.028
807.0	0.067
807.5	0.104
808.0	0.119
808.5	0.099
809.0	0.066
809.5	0.027
810.0	0.006
810.5	0.008
811.0	-0.001
811.5	0.011
812.0	0.020
812.5	0.042
813.0	0.057
813.5	0.049
814.0	0.048
814.5	0.040
815.0	0.045
815.5	0.053
816.0	0.047
816.5	0.057
817.0	0.061
817.5	0.061
818.0	0.063
818.5	0.055
819.0	0.055
819.5	0.060
820.0	0.077
820.5	0.073
821.0	0.069
821.5	0.071
822.0	0.058
822.5	0.038
823.0	0.029
823.5	0.023
824.0	0.028
824.5	0.035
825.0	0.047
825.5	0.058
826.0	0.072
826.5	0.084
827.0	0.102
827.5	0.121
828.0	0.128
828.5	0.118
829.0	0.089
829.5	0.049
830.0	0.021
830.5	0.016
831.0	0.019
831.5	0.034
832.0	0.048
832.5	0.050
833.0	0.054
833.5	0.048
834.0	0.024
834.5	0.014
835.0	0.023
835.5	0.034
836.0	0.042
836.5	0.052
837.0	0.043
837.5	0.033
838.0	0.021
838.5	0.003
839.0	-0.010
839.5	-0.014
840.0	-0.016
840.5	-0.019
841.0	-0.016
841.5	-0.002
842.0	0.000
842.5	-0.003
843.0	0.005
843.5	0.023
844.0	0.044
844.5	0.051
845.0	0.048
845.5	0.058
846.0	0.054
846.5	0.043
847.0	0.011
847.5	-0.013
848.0	-0.008
848.5	0.019
849.0	0.053
849.5	0.078
850.0	0.093


Sample 22
5/4/2022 1:33 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	-0.588
190.5	-0.667
191.0	-0.853
191.5	-0.788
192.0	-0.637
192.5	-0.671
193.0	-0.501
193.5	-0.069
194.0	0.426
194.5	1.337
195.0	2.001
195.5	2.370
196.0	2.865
196.5	3.313
197.0	3.527
197.5	3.658
198.0	3.762
198.5	3.835
199.0	3.807
199.5	3.710
200.0	3.571
200.5	3.456
201.0	3.310
201.5	3.141
202.0	2.992
202.5	2.855
203.0	2.727
203.5	2.575
204.0	2.416
204.5	2.255
205.0	2.079
205.5	1.916
206.0	1.758
206.5	1.608
207.0	1.471
207.5	1.335
208.0	1.223
208.5	1.117
209.0	1.028
209.5	0.955
210.0	0.889
210.5	0.841
211.0	0.800
211.5	0.754
212.0	0.727
212.5	0.696
213.0	0.672
213.5	0.657
214.0	0.648
214.5	0.637
215.0	0.632
215.5	0.635
216.0	0.637
216.5	0.637
217.0	0.651
217.5	0.640
218.0	0.631
218.5	0.626
219.0	0.619
219.5	0.614
220.0	0.615
220.5	0.604
221.0	0.589
221.5	0.578
222.0	0.577
222.5	0.565
223.0	0.553
223.5	0.544
224.0	0.538
224.5	0.532
225.0	0.523
225.5	0.503
226.0	0.484
226.5	0.472
227.0	0.459
227.5	0.445
228.0	0.429
228.5	0.419
229.0	0.415
229.5	0.410
230.0	0.400
230.5	0.391
231.0	0.378
231.5	0.358
232.0	0.338
232.5	0.320
233.0	0.301
233.5	0.283
234.0	0.264
234.5	0.249
235.0	0.234
235.5	0.218
236.0	0.201
236.5	0.179
237.0	0.167
237.5	0.155
238.0	0.143
238.5	0.131
239.0	0.124
239.5	0.119
240.0	0.111
240.5	0.105
241.0	0.098
241.5	0.092
242.0	0.091
242.5	0.088
243.0	0.087
243.5	0.084
244.0	0.078
244.5	0.070
245.0	0.063
245.5	0.057
246.0	0.050
246.5	0.049
247.0	0.050
247.5	0.054
248.0	0.058
248.5	0.059
249.0	0.059
249.5	0.058
250.0	0.054
250.5	0.054
251.0	0.055
251.5	0.058
252.0	0.060
252.5	0.061
253.0	0.058
253.5	0.058
254.0	0.056
254.5	0.055
255.0	0.054
255.5	0.058
256.0	0.066
256.5	0.072
257.0	0.073
257.5	0.072
258.0	0.072
258.5	0.074
259.0	0.076
259.5	0.079
260.0	0.086
260.5	0.094
261.0	0.102
261.5	0.112
262.0	0.114
262.5	0.110
263.0	0.110
263.5	0.109
264.0	0.109
264.5	0.115
265.0	0.121
265.5	0.130
266.0	0.139
266.5	0.151
267.0	0.155
267.5	0.159
268.0	0.164
268.5	0.169
269.0	0.170
269.5	0.174
270.0	0.179
270.5	0.186
271.0	0.188
271.5	0.191
272.0	0.197
272.5	0.204
273.0	0.210
273.5	0.217
274.0	0.225
274.5	0.234
275.0	0.241
275.5	0.244
276.0	0.246
276.5	0.247
277.0	0.250
277.5	0.249
278.0	0.249
278.5	0.247
279.0	0.253
279.5	0.256
280.0	0.258
280.5	0.260
281.0	0.261
281.5	0.265
282.0	0.267
282.5	0.264
283.0	0.260
283.5	0.254
284.0	0.252
284.5	0.246
285.0	0.243
285.5	0.235
286.0	0.227
286.5	0.222
287.0	0.214
287.5	0.206
288.0	0.200
288.5	0.190
289.0	0.178
289.5	0.166
290.0	0.157
290.5	0.141
291.0	0.127
291.5	0.113
292.0	0.099
292.5	0.085
293.0	0.075
293.5	0.066
294.0	0.060
294.5	0.057
295.0	0.055
295.5	0.051
296.0	0.046
296.5	0.042
297.0	0.034
297.5	0.028
298.0	0.028
298.5	0.027
299.0	0.030
299.5	0.029
300.0	0.026
300.5	0.028
301.0	0.027
301.5	0.027
302.0	0.027
302.5	0.024
303.0	0.025
303.5	0.024
304.0	0.024
304.5	0.018
305.0	0.015
305.5	0.018
306.0	0.018
306.5	0.018
307.0	0.020
307.5	0.014
308.0	0.012
308.5	0.012
309.0	0.009
309.5	0.005
310.0	0.003
310.5	0.004
311.0	0.010
311.5	0.015
312.0	0.017
312.5	0.015
313.0	0.014
313.5	0.015
314.0	0.013
314.5	0.011
315.0	0.013
315.5	0.015
316.0	0.019
316.5	0.021
317.0	0.021
317.5	0.019
318.0	0.020
318.5	0.021
319.0	0.017
319.5	0.017
320.0	0.019
320.5	0.013
321.0	0.011
321.5	0.014
322.0	0.010
322.5	0.007
323.0	0.013
323.5	0.017
324.0	0.019
324.5	0.019
325.0	0.019
325.5	0.019
326.0	0.021
326.5	0.025
327.0	0.017
327.5	0.016
328.0	0.013
328.5	0.013
329.0	0.013
329.5	0.011
330.0	0.011
330.5	0.016
331.0	0.018
331.5	0.021
332.0	0.019
332.5	0.019
333.0	0.015
333.5	0.015
334.0	0.014
334.5	0.012
335.0	0.012
335.5	0.011
336.0	0.011
336.5	0.010
337.0	0.010
337.5	0.014
338.0	0.016
338.5	0.018
339.0	0.023
339.5	0.024
340.0	0.028
340.5	0.025
341.0	0.023
341.5	0.016
342.0	0.013
342.5	0.014
343.0	0.013
343.5	0.014
344.0	0.019
344.5	0.020
345.0	0.022
345.5	0.022
346.0	0.019
346.5	0.015
347.0	0.011
347.5	0.012
348.0	0.012
348.5	0.016
349.0	0.017
349.5	0.016
350.0	0.015
350.5	0.015
351.0	0.013
351.5	0.014
352.0	0.012
352.5	0.015
353.0	0.017
353.5	0.018
354.0	0.017
354.5	0.014
355.0	0.011
355.5	0.012
356.0	0.012
356.5	0.014
357.0	0.011
357.5	0.007
358.0	0.001
358.5	-0.003
359.0	-0.004
359.5	-0.006
360.0	-0.004
360.5	0.002
361.0	0.014
361.5	0.021
362.0	0.023
362.5	0.025
363.0	0.024
363.5	0.020
364.0	0.013
364.5	0.008
365.0	0.009
365.5	0.004
366.0	0.004
366.5	0.001
367.0	0.007
367.5	0.010
368.0	0.014
368.5	0.011
369.0	0.010
369.5	0.015
370.0	0.021
370.5	0.013
371.0	0.011
371.5	0.011
372.0	0.013
372.5	0.008
373.0	0.005
373.5	0.000
374.0	0.002
374.5	0.009
375.0	0.019
375.5	0.021
376.0	0.028
376.5	0.032
377.0	0.033
377.5	0.026
378.0	0.024
378.5	0.022
379.0	0.018
379.5	0.018
380.0	0.022
380.5	0.021
381.0	0.025
381.5	0.028
382.0	0.032
382.5	0.030
383.0	0.026
383.5	0.024
384.0	0.021
384.5	0.020
385.0	0.021
385.5	0.016
386.0	0.016
386.5	0.017
387.0	0.015
387.5	0.009
388.0	0.003
388.5	0.008
389.0	0.013
389.5	0.015
390.0	0.016
390.5	0.015
391.0	0.018
391.5	0.021
392.0	0.018
392.5	0.016
393.0	0.018
393.5	0.022
394.0	0.026
394.5	0.023
395.0	0.022
395.5	0.021
396.0	0.022
396.5	0.023
397.0	0.022
397.5	0.022
398.0	0.021
398.5	0.026
399.0	0.025
399.5	0.025
400.0	0.029
400.5	0.029
401.0	0.027
401.5	0.022
402.0	0.018
402.5	0.012
403.0	0.007
403.5	0.005
404.0	0.006
404.5	0.012
405.0	0.017
405.5	0.016
406.0	0.014
406.5	0.012
407.0	0.010
407.5	0.012
408.0	0.015
408.5	0.018
409.0	0.023
