Sample 1
5/6/2022 12:26 PM
Wavelength (nm)	10mm Absorbance
327.5	-0.011
328.0	-0.012
328.5	-0.013
329.0	-0.017
329.5	-0.021
330.0	-0.021
330.5	-0.021
331.0	-0.022
331.5	-0.022
332.0	-0.020
332.5	-0.018
333.0	-0.021
333.5	-0.024
334.0	-0.027
334.5	-0.027
335.0	-0.025
335.5	-0.022
336.0	-0.022
336.5	-0.018
337.0	-0.014
337.5	-0.013
338.0	-0.014
338.5	-0.016
339.0	-0.018
339.5	-0.026
340.0	-0.028
340.5	-0.031
341.0	-0.035
341.5	-0.036
342.0	-0.036
342.5	-0.033
343.0	-0.023
343.5	-0.017
344.0	-0.015
344.5	-0.015
345.0	-0.009
345.5	-0.007
346.0	-0.010
346.5	-0.011
347.0	-0.017
347.5	-0.021
348.0	-0.021
348.5	-0.022
349.0	-0.026
349.5	-0.033
350.0	-0.036
350.5	-0.037
351.0	-0.033
351.5	-0.028
352.0	-0.027
352.5	-0.021
353.0	-0.020
353.5	-0.019
354.0	-0.023
354.5	-0.030
355.0	-0.031
355.5	-0.030
356.0	-0.026
356.5	-0.024
357.0	-0.026
357.5	-0.027
358.0	-0.032
358.5	-0.036
359.0	-0.036
359.5	-0.036
360.0	-0.031
360.5	-0.023
361.0	-0.016
361.5	-0.013
362.0	-0.010
362.5	-0.006
363.0	-0.010
363.5	-0.018
364.0	-0.024
364.5	-0.027
365.0	-0.027
365.5	-0.027
366.0	-0.029
366.5	-0.024
367.0	-0.016
367.5	-0.009
368.0	-0.011
368.5	-0.011
369.0	-0.011
369.5	-0.011
370.0	-0.014
370.5	-0.021
371.0	-0.024
371.5	-0.026
372.0	-0.029
372.5	-0.031
373.0	-0.035
373.5	-0.036
374.0	-0.034
374.5	-0.038
375.0	-0.034
375.5	-0.033
376.0	-0.025
376.5	-0.022
377.0	-0.019
377.5	-0.019
378.0	-0.021
378.5	-0.020
379.0	-0.019
379.5	-0.022
380.0	-0.026
380.5	-0.028
381.0	-0.032
381.5	-0.032
382.0	-0.033
382.5	-0.036
383.0	-0.031
383.5	-0.025
384.0	-0.021
384.5	-0.020
385.0	-0.022
385.5	-0.021
386.0	-0.026
386.5	-0.027
387.0	-0.026
387.5	-0.028
388.0	-0.029
388.5	-0.026
389.0	-0.023
389.5	-0.023
390.0	-0.026
390.5	-0.026
391.0	-0.029
391.5	-0.029
392.0	-0.028
392.5	-0.032
393.0	-0.030
393.5	-0.019
394.0	-0.013
394.5	-0.012
395.0	-0.010
395.5	-0.009
396.0	-0.010
396.5	-0.012
397.0	-0.018
397.5	-0.022
398.0	-0.022
398.5	-0.020
399.0	-0.020
399.5	-0.019
400.0	-0.014
400.5	-0.017
401.0	-0.023
401.5	-0.026
402.0	-0.031
402.5	-0.034
403.0	-0.033
403.5	-0.027
404.0	-0.020
404.5	-0.010
405.0	-0.007
405.5	-0.010
406.0	-0.015
406.5	-0.021
407.0	-0.029
407.5	-0.036
408.0	-0.037
408.5	-0.036
409.0	-0.034
409.5	-0.029
410.0	-0.030
410.5	-0.027
411.0	-0.026
411.5	-0.026
412.0	-0.026
412.5	-0.023
413.0	-0.020
413.5	-0.021
414.0	-0.025
414.5	-0.027
415.0	-0.029
415.5	-0.033
416.0	-0.035
416.5	-0.032
417.0	-0.024
417.5	-0.012
418.0	-0.004
418.5	-0.003
419.0	0.001
419.5	0.005
420.0	0.007
420.5	0.002
421.0	-0.003
421.5	-0.010
422.0	-0.012
422.5	-0.012
423.0	-0.013
423.5	-0.014
424.0	-0.011
424.5	-0.008
425.0	-0.008
425.5	-0.013
426.0	-0.018
426.5	-0.026
427.0	-0.029
427.5	-0.035
428.0	-0.036
428.5	-0.033
429.0	-0.030
429.5	-0.028
430.0	-0.025
430.5	-0.025
431.0	-0.021
431.5	-0.019
432.0	-0.016
432.5	-0.016
433.0	-0.010
433.5	-0.005
434.0	-0.002
434.5	-0.002
435.0	-0.008
435.5	-0.013
436.0	-0.016
436.5	-0.019
437.0	-0.024
437.5	-0.028
438.0	-0.027
438.5	-0.028
439.0	-0.026
439.5	-0.024
440.0	-0.023
440.5	-0.018
441.0	-0.016
441.5	-0.014
442.0	-0.015
442.5	-0.018
443.0	-0.024
443.5	-0.032
444.0	-0.034
444.5	-0.028
445.0	-0.018
445.5	-0.011
446.0	0.002
446.5	0.013
447.0	0.018
447.5	0.019
448.0	0.012
448.5	0.002
449.0	-0.008
449.5	-0.011
450.0	-0.013
450.5	-0.015
451.0	-0.012
451.5	-0.009
452.0	-0.011
452.5	-0.012
453.0	-0.014
453.5	-0.018
454.0	-0.025
454.5	-0.034
455.0	-0.038
455.5	-0.039
456.0	-0.038
456.5	-0.034
457.0	-0.034
457.5	-0.031
458.0	-0.025
458.5	-0.014
459.0	-0.009
459.5	-0.005
460.0	0.000
460.5	0.000
461.0	-0.004
461.5	-0.011
462.0	-0.022
462.5	-0.031
463.0	-0.037
463.5	-0.035
464.0	-0.033
464.5	-0.025
465.0	-0.022
465.5	-0.022
466.0	-0.023
466.5	-0.028
467.0	-0.033
467.5	-0.032
468.0	-0.030
468.5	-0.028
469.0	-0.026
469.5	-0.025
470.0	-0.026
470.5	-0.027
471.0	-0.028
471.5	-0.030
472.0	-0.032
472.5	-0.029
473.0	-0.030
473.5	-0.030
474.0	-0.025
474.5	-0.023
475.0	-0.019
475.5	-0.020
476.0	-0.022
476.5	-0.027
477.0	-0.032
477.5	-0.034
478.0	-0.040
478.5	-0.035
479.0	-0.027
479.5	-0.023
480.0	-0.018
480.5	-0.018
481.0	-0.021
481.5	-0.026
482.0	-0.028
482.5	-0.026
483.0	-0.024
483.5	-0.022
484.0	-0.026
484.5	-0.027
485.0	-0.024
485.5	-0.021
486.0	-0.018
486.5	-0.012
487.0	-0.003
487.5	0.004
488.0	0.000
488.5	-0.012
489.0	-0.021
489.5	-0.025
490.0	-0.024
490.5	-0.017
491.0	-0.006
491.5	0.003
492.0	0.007
492.5	0.006
493.0	-0.007
493.5	-0.019
494.0	-0.026
494.5	-0.028
495.0	-0.026
495.5	-0.016
496.0	-0.006
496.5	-0.004
497.0	-0.004
497.5	-0.005
498.0	-0.011
498.5	-0.023
499.0	-0.033
499.5	-0.040
500.0	-0.042
500.5	-0.042
501.0	-0.042
501.5	-0.038
502.0	-0.034
502.5	-0.028
503.0	-0.029
503.5	-0.035
504.0	-0.039
504.5	-0.037
505.0	-0.035
505.5	-0.037
506.0	-0.037
506.5	-0.031
507.0	-0.030
507.5	-0.025
508.0	-0.020
508.5	-0.013
509.0	-0.002
509.5	0.010
510.0	0.012
510.5	0.008
511.0	-0.001
511.5	-0.012
512.0	-0.023
512.5	-0.035
513.0	-0.047
513.5	-0.057
514.0	-0.062
514.5	-0.059
515.0	-0.055
515.5	-0.054
516.0	-0.052
516.5	-0.045
517.0	-0.041
517.5	-0.038
518.0	-0.039
518.5	-0.039
519.0	-0.032
519.5	-0.018
520.0	-0.003
520.5	0.007
521.0	0.016
521.5	0.022
522.0	0.021
522.5	0.012
523.0	-0.002
523.5	-0.017
524.0	-0.032
524.5	-0.040
525.0	-0.045
525.5	-0.044
526.0	-0.042
526.5	-0.032
527.0	-0.022
527.5	-0.017
528.0	-0.006
528.5	0.003
529.0	0.009
529.5	0.010
530.0	0.008
530.5	0.004
531.0	-0.002
531.5	-0.005
532.0	-0.012
532.5	-0.017
533.0	-0.017
533.5	-0.016
534.0	-0.011
534.5	-0.013
535.0	-0.013
535.5	-0.014
536.0	-0.009
536.5	-0.005
537.0	-0.005
537.5	-0.005
538.0	-0.005
538.5	-0.004
539.0	-0.001
539.5	-0.007
540.0	-0.016
540.5	-0.026
541.0	-0.030
541.5	-0.034
542.0	-0.036
542.5	-0.033
543.0	-0.025
543.5	-0.013
544.0	-0.002
544.5	0.003
545.0	0.001
545.5	-0.007
546.0	-0.015
546.5	-0.025
547.0	-0.032
547.5	-0.038
548.0	-0.035
548.5	-0.026
549.0	-0.022
549.5	-0.021
550.0	-0.019
550.5	-0.018
551.0	-0.012
551.5	-0.007
552.0	-0.010
552.5	-0.017
553.0	-0.024
553.5	-0.030
554.0	-0.041
554.5	-0.048
555.0	-0.048
555.5	-0.045
556.0	-0.039
556.5	-0.033
557.0	-0.035
557.5	-0.044
558.0	-0.054
558.5	-0.065
559.0	-0.070
559.5	-0.065
560.0	-0.052
560.5	-0.040
561.0	-0.026
561.5	-0.013
562.0	-0.009
562.5	-0.012
563.0	-0.017
563.5	-0.021
564.0	-0.019
564.5	-0.013
565.0	-0.008
565.5	-0.005
566.0	0.000
566.5	-0.001
567.0	-0.004
567.5	-0.007
568.0	-0.012
568.5	-0.017
569.0	-0.023
569.5	-0.026
570.0	-0.031
570.5	-0.031
571.0	-0.030
571.5	-0.035
572.0	-0.034
572.5	-0.035
573.0	-0.043
573.5	-0.054
574.0	-0.064
574.5	-0.067
575.0	-0.066
575.5	-0.055
576.0	-0.045
576.5	-0.037
577.0	-0.024
577.5	-0.009
578.0	0.002
578.5	0.004
579.0	0.005
579.5	0.002
580.0	-0.003
580.5	-0.005
581.0	-0.006
581.5	-0.009
582.0	-0.012
582.5	-0.006
583.0	-0.004
583.5	-0.008
584.0	-0.008
584.5	-0.007
585.0	-0.007
585.5	-0.010
586.0	-0.010
586.5	-0.012
587.0	-0.018
587.5	-0.017
588.0	-0.016
588.5	-0.012
589.0	-0.006
589.5	-0.001
590.0	-0.006
590.5	-0.019
591.0	-0.028
591.5	-0.031
592.0	-0.033
592.5	-0.025
593.0	-0.013
593.5	-0.002
594.0	0.002
594.5	0.003
595.0	0.000
595.5	0.000
596.0	0.001
596.5	0.000
597.0	-0.011
597.5	-0.017
598.0	-0.026
598.5	-0.035
599.0	-0.042
599.5	-0.040
600.0	-0.038
600.5	-0.034
601.0	-0.030
601.5	-0.027
602.0	-0.032
602.5	-0.033
603.0	-0.033
603.5	-0.031
604.0	-0.029
604.5	-0.025
605.0	-0.024
605.5	-0.027
606.0	-0.029
606.5	-0.025
607.0	-0.022
607.5	-0.016
608.0	-0.012
608.5	-0.014
609.0	-0.019
609.5	-0.022
610.0	-0.029
610.5	-0.041
611.0	-0.046
611.5	-0.038
612.0	-0.031
612.5	-0.021
613.0	-0.019
613.5	-0.017
614.0	-0.015
614.5	-0.022
615.0	-0.034
615.5	-0.045
616.0	-0.044
616.5	-0.034
617.0	-0.030
617.5	-0.026
618.0	-0.029
618.5	-0.029
619.0	-0.025
619.5	-0.029
620.0	-0.031
620.5	-0.038
621.0	-0.040
621.5	-0.032
622.0	-0.023
622.5	-0.014
623.0	-0.010
623.5	-0.010
624.0	-0.006
624.5	-0.005
625.0	-0.008
625.5	-0.018
626.0	-0.026
626.5	-0.028
627.0	-0.027
627.5	-0.030
628.0	-0.025
628.5	-0.022
629.0	-0.021
629.5	-0.020
630.0	-0.018
630.5	-0.013
631.0	-0.011
631.5	-0.004
632.0	0.002
632.5	0.006
633.0	0.010
633.5	0.005
634.0	-0.005
634.5	-0.012
635.0	-0.014
635.5	-0.012
636.0	-0.013
636.5	-0.011
637.0	-0.009
637.5	-0.010
638.0	-0.023
638.5	-0.032
639.0	-0.030
639.5	-0.027
640.0	-0.030
640.5	-0.030
641.0	-0.032
641.5	-0.039
642.0	-0.045
642.5	-0.051
643.0	-0.065
643.5	-0.066
644.0	-0.060
644.5	-0.055
645.0	-0.053
645.5	-0.042
646.0	-0.035
646.5	-0.035
647.0	-0.029
647.5	-0.023
648.0	-0.016
648.5	-0.007
649.0	-0.008
649.5	-0.012
650.0	-0.015
650.5	-0.017
651.0	-0.024
651.5	-0.030
652.0	-0.031
652.5	-0.026
653.0	-0.015
653.5	-0.015
654.0	-0.025
654.5	-0.037
655.0	-0.054
655.5	-0.067
656.0	-0.075
656.5	-0.077
657.0	-0.076
657.5	-0.058
658.0	-0.037
658.5	-0.027
659.0	-0.019
659.5	-0.014
660.0	-0.013
660.5	-0.008
661.0	-0.008
661.5	-0.008
662.0	-0.003
662.5	0.005
663.0	0.010
663.5	0.004
664.0	-0.009
664.5	-0.026
665.0	-0.042
665.5	-0.057
666.0	-0.066
666.5	-0.065
667.0	-0.056
667.5	-0.050
668.0	-0.043
668.5	-0.040
669.0	-0.041
669.5	-0.042
670.0	-0.043
670.5	-0.038
671.0	-0.029
671.5	-0.023
672.0	-0.020
672.5	-0.022
673.0	-0.022
673.5	-0.020
674.0	-0.026
674.5	-0.026
675.0	-0.028
675.5	-0.034
676.0	-0.039
676.5	-0.045
677.0	-0.042
677.5	-0.030
678.0	-0.016
678.5	-0.008
679.0	0.003
679.5	0.014
680.0	0.014
680.5	0.009
681.0	0.005
681.5	0.001
682.0	0.004
682.5	0.007
683.0	0.002
683.5	-0.015
684.0	-0.035
684.5	-0.051
685.0	-0.071
685.5	-0.084
686.0	-0.096
686.5	-0.098
687.0	-0.075
687.5	-0.050
688.0	-0.027
688.5	-0.022
689.0	-0.027
689.5	-0.033
690.0	-0.042
690.5	-0.043
691.0	-0.042
691.5	-0.036
692.0	-0.018
692.5	-0.011
693.0	-0.005
693.5	-0.012
694.0	-0.023
694.5	-0.035
695.0	-0.040
695.5	-0.039
696.0	-0.038
696.5	-0.037
697.0	-0.037
697.5	-0.039
698.0	-0.042
698.5	-0.032
699.0	-0.020
699.5	-0.012
700.0	-0.010
700.5	-0.016
701.0	-0.030
701.5	-0.039
702.0	-0.044
702.5	-0.048
703.0	-0.051
703.5	-0.044
704.0	-0.045
704.5	-0.052
705.0	-0.060
705.5	-0.061
706.0	-0.052
706.5	-0.036
707.0	-0.016
707.5	0.002
708.0	0.011
708.5	0.002
709.0	-0.015
709.5	-0.039
710.0	-0.062
710.5	-0.074
711.0	-0.068
711.5	-0.058
712.0	-0.046
712.5	-0.037
713.0	-0.034
713.5	-0.038
714.0	-0.041
714.5	-0.042
715.0	-0.043
715.5	-0.042
716.0	-0.034
716.5	-0.038
717.0	-0.046
717.5	-0.057
718.0	-0.065
718.5	-0.079
719.0	-0.077
719.5	-0.067
720.0	-0.058
720.5	-0.050
721.0	-0.049
721.5	-0.057
722.0	-0.062
722.5	-0.069
723.0	-0.077
723.5	-0.069
724.0	-0.047
724.5	-0.024
725.0	-0.004
725.5	0.006
726.0	-0.001
726.5	-0.015
727.0	-0.026
727.5	-0.037
728.0	-0.045
728.5	-0.044
729.0	-0.039
729.5	-0.025
730.0	-0.011
730.5	-0.006
731.0	-0.009
731.5	-0.013
732.0	-0.009
732.5	-0.012
733.0	-0.030
733.5	-0.046
734.0	-0.058
734.5	-0.067
735.0	-0.070
735.5	-0.066
736.0	-0.054
736.5	-0.039
737.0	-0.018
737.5	-0.010
738.0	-0.005
738.5	0.003
739.0	0.001
739.5	-0.008
740.0	-0.012
740.5	-0.020
741.0	-0.031
741.5	-0.042
742.0	-0.053
742.5	-0.066
743.0	-0.066
743.5	-0.070
744.0	-0.077
744.5	-0.083
745.0	-0.083
745.5	-0.090
746.0	-0.098
746.5	-0.101
747.0	-0.095
747.5	-0.076
748.0	-0.050
748.5	-0.027
749.0	-0.007
749.5	-0.003
750.0	-0.003
750.5	-0.006
751.0	-0.014
751.5	-0.026
752.0	-0.033
752.5	-0.029
753.0	-0.023
753.5	-0.021
754.0	-0.016
754.5	-0.021
755.0	-0.022
755.5	-0.023
756.0	-0.027
756.5	-0.034
757.0	-0.038
757.5	-0.043
758.0	-0.052
758.5	-0.059
759.0	-0.054
759.5	-0.043
760.0	-0.028
760.5	-0.021
761.0	-0.023
761.5	-0.024
762.0	-0.016
762.5	-0.007
763.0	0.000
763.5	0.006
764.0	0.008
764.5	0.020
765.0	0.024
765.5	0.015
766.0	-0.003
766.5	-0.009
767.0	-0.005
767.5	0.011
768.0	0.020
768.5	0.010
769.0	0.005
769.5	0.005
770.0	-0.003
770.5	-0.011
771.0	-0.030
771.5	-0.040
772.0	-0.045
772.5	-0.041
773.0	-0.043
773.5	-0.057
774.0	-0.059
774.5	-0.055
775.0	-0.042
775.5	-0.024
776.0	-0.011
776.5	0.003
777.0	0.009
777.5	0.001
778.0	-0.028
778.5	-0.055
779.0	-0.075
779.5	-0.087
780.0	-0.074
780.5	-0.047
781.0	-0.008
781.5	0.017
782.0	0.028
782.5	0.027
783.0	0.015
783.5	0.008
784.0	0.002
784.5	-0.002
785.0	0.016
785.5	0.036
786.0	0.061
786.5	0.083
787.0	0.092
787.5	0.081
788.0	0.059
788.5	0.034
789.0	0.005
789.5	-0.023
790.0	-0.039
790.5	-0.055
791.0	-0.061
791.5	-0.053
792.0	-0.053
792.5	-0.062
793.0	-0.063
793.5	-0.050
794.0	-0.044
794.5	-0.041
795.0	-0.041
795.5	-0.040
796.0	-0.034
796.5	-0.023
797.0	-0.020
797.5	-0.023
798.0	-0.019
798.5	-0.014
799.0	-0.020
799.5	-0.038
800.0	-0.058
800.5	-0.069
801.0	-0.078
801.5	-0.083
802.0	-0.102
802.5	-0.120
803.0	-0.128
803.5	-0.132
804.0	-0.133
804.5	-0.131
805.0	-0.109
805.5	-0.084
806.0	-0.067
806.5	-0.036
807.0	-0.008
807.5	0.016
808.0	0.025
808.5	0.005
809.0	-0.022
809.5	-0.043
810.0	-0.059
810.5	-0.081
811.0	-0.086
811.5	-0.067
812.0	-0.037
812.5	-0.008
813.0	0.011
813.5	0.014
814.0	0.009
814.5	0.004
815.0	-0.003
815.5	-0.008
816.0	-0.008
816.5	-0.006
817.0	-0.008
817.5	-0.012
818.0	-0.015
818.5	-0.023
819.0	-0.031
819.5	-0.024
820.0	-0.010
820.5	0.007
821.0	0.023
821.5	0.046
822.0	0.058
822.5	0.063
823.0	0.065
823.5	0.061
824.0	0.058
824.5	0.049
825.0	0.037
825.5	0.029
826.0	0.024
826.5	0.026
827.0	0.034
827.5	0.043
828.0	0.041
828.5	0.028
829.0	-0.002
829.5	-0.041
830.0	-0.072
830.5	-0.084
831.0	-0.092
831.5	-0.079
832.0	-0.057
832.5	-0.032
833.0	-0.016
833.5	-0.013
834.0	-0.022
834.5	-0.036
835.0	-0.041
835.5	-0.047
836.0	-0.049
836.5	-0.048
837.0	-0.050
837.5	-0.064
838.0	-0.082
838.5	-0.086
839.0	-0.091
839.5	-0.087
840.0	-0.070
840.5	-0.057
841.0	-0.033
841.5	-0.025
842.0	-0.022
842.5	-0.035
843.0	-0.034
843.5	-0.026
844.0	-0.020
844.5	-0.018
845.0	-0.018
845.5	-0.027
846.0	-0.033
846.5	-0.058
847.0	-0.085
847.5	-0.110
848.0	-0.112
848.5	-0.095
849.0	-0.066
849.5	-0.036
850.0	-0.014


Sample 23
5/6/2022 12:36 PM
Wavelength (nm)	10mm Absorbance
//WLCalib: Shift 	0.17333	
//WLCalib: 261S 	-0.08000	
//WLCalib: 362S 	-0.30000	
//WLCalib: 484S 	0.09000	
//WLCalib: 529S 	0.09000	
//WLCalib: 823S 	-0.38000	
//QSpecEnd: 
190.0	1.974
190.5	2.855
191.0	3.778
191.5	4.541
192.0	5.728
192.5	7.306
193.0	8.602
193.5	9.670
194.0	10.254
194.5	10.591
195.0	10.277
195.5	9.622
196.0	8.654
196.5	7.380
197.0	6.408
197.5	5.683
198.0	4.924
198.5	4.496
199.0	4.076
199.5	3.745
200.0	3.459
200.5	3.210
201.0	3.022
201.5	2.813
202.0	2.630
202.5	2.427
203.0	2.250
203.5	2.105
204.0	1.958
204.5	1.833
205.0	1.705
205.5	1.577
206.0	1.469
206.5	1.366
207.0	1.251
207.5	1.154
208.0	1.066
208.5	0.989
209.0	0.918
209.5	0.861
210.0	0.807
210.5	0.757
211.0	0.724
211.5	0.693
212.0	0.652
212.5	0.622
213.0	0.599
213.5	0.583
214.0	0.568
214.5	0.557
215.0	0.555
215.5	0.543
216.0	0.535
216.5	0.533
217.0	0.525
217.5	0.516
218.0	0.515
218.5	0.510
219.0	0.502
219.5	0.501
220.0	0.496
220.5	0.485
221.0	0.481
221.5	0.480
222.0	0.467
222.5	0.462
223.0	0.455
223.5	0.439
224.0	0.427
224.5	0.411
225.0	0.396
225.5	0.385
226.0	0.374
226.5	0.365
227.0	0.359
227.5	0.356
228.0	0.344
228.5	0.340
229.0	0.335
229.5	0.330
230.0	0.324
230.5	0.313
231.0	0.297
231.5	0.285
232.0	0.271
232.5	0.250
233.0	0.232
233.5	0.216
234.0	0.206
234.5	0.199
235.0	0.189
235.5	0.177
236.0	0.167
236.5	0.159
237.0	0.150
237.5	0.142
238.0	0.130
238.5	0.120
239.0	0.114
239.5	0.107
240.0	0.099
240.5	0.093
241.0	0.087
241.5	0.082
242.0	0.082
242.5	0.082
243.0	0.080
243.5	0.075
244.0	0.067
244.5	0.064
245.0	0.059
245.5	0.059
246.0	0.059
246.5	0.059
247.0	0.065
247.5	0.073
248.0	0.078
248.5	0.076
249.0	0.070
249.5	0.063
250.0	0.056
250.5	0.053
251.0	0.051
251.5	0.050
252.0	0.052
252.5	0.054
253.0	0.056
253.5	0.054
254.0	0.051
254.5	0.043
255.0	0.041
255.5	0.041
256.0	0.044
256.5	0.046
257.0	0.047
257.5	0.051
258.0	0.057
258.5	0.064
259.0	0.070
259.5	0.079
260.0	0.084
260.5	0.089
261.0	0.093
261.5	0.091
262.0	0.088
262.5	0.085
263.0	0.086
263.5	0.086
264.0	0.090
264.5	0.096
265.0	0.097
265.5	0.105
266.0	0.111
266.5	0.115
267.0	0.122
267.5	0.129
268.0	0.139
268.5	0.140
269.0	0.138
269.5	0.133
270.0	0.136
270.5	0.140
271.0	0.148
271.5	0.156
272.0	0.171
272.5	0.180
273.0	0.185
273.5	0.183
274.0	0.177
274.5	0.175
275.0	0.176
275.5	0.177
276.0	0.183
276.5	0.189
277.0	0.200
277.5	0.205
278.0	0.206
278.5	0.210
279.0	0.210
279.5	0.210
280.0	0.210
280.5	0.211
281.0	0.216
281.5	0.218
282.0	0.218
282.5	0.214
283.0	0.211
283.5	0.209
284.0	0.206
284.5	0.201
285.0	0.199
285.5	0.197
286.0	0.196
286.5	0.190
287.0	0.179
287.5	0.170
288.0	0.159
288.5	0.147
289.0	0.141
289.5	0.134
290.0	0.132
290.5	0.128
291.0	0.123
291.5	0.114
292.0	0.105
292.5	0.099
293.0	0.089
293.5	0.092
294.0	0.092
294.5	0.089
295.0	0.091
295.5	0.088
296.0	0.088
296.5	0.085
297.0	0.080
297.5	0.077
298.0	0.076
298.5	0.077
299.0	0.068
299.5	0.063
300.0	0.058
300.5	0.054
301.0	0.056
301.5	0.056
302.0	0.053
302.5	0.048
303.0	0.049
303.5	0.052
304.0	0.045
304.5	0.041
305.0	0.037
305.5	0.033
306.0	0.034
306.5	0.032
307.0	0.028
307.5	0.028
308.0	0.031
308.5	0.036
309.0	0.031
309.5	0.033
310.0	0.032
310.5	0.033
311.0	0.031
311.5	0.032
312.0	0.035
312.5	0.034
313.0	0.033
313.5	0.032
314.0	0.029
314.5	0.032
315.0	0.027
315.5	0.024
316.0	0.023
316.5	0.030
317.0	0.031
317.5	0.028
318.0	0.028
318.5	0.024
319.0	0.024
319.5	0.028
320.0	0.021
320.5	0.017
321.0	0.012
321.5	0.013
322.0	0.009
322.5	0.011
323.0	0.015
323.5	0.017
324.0	0.022
324.5	0.027
325.0	0.028
325.5	0.027
326.0	0.028
326.5	0.029
327.0	0.024
327.5	0.030
328.0	0.028
328.5	0.027
329.0	0.024
329.5	0.024
330.0	0.024
330.5	0.024
331.0	0.024
331.5	0.020
332.0	0.018
332.5	0.024
333.0	0.021
333.5	0.017
334.0	0.014
334.5	0.014
335.0	0.014
335.5	0.014
336.0	0.016
336.5	0.020
337.0	0.023
337.5	0.027
338.0	0.028
338.5	0.024
339.0	0.021
339.5	0.015
340.0	0.016
340.5	0.010
341.0	0.010
341.5	0.009
342.0	0.007
342.5	0.008
343.0	0.015
343.5	0.020
344.0	0.024
344.5	0.028
345.0	0.035
345.5	0.034
346.0	0.033
346.5	0.030
347.0	0.021
347.5	0.015
348.0	0.014
348.5	0.015
349.0	0.014
349.5	0.015
350.0	0.017
350.5	0.017
351.0	0.016
351.5	0.017
352.0	0.016
352.5	0.019
353.0	0.020
353.5	0.022
354.0	0.021
354.5	0.021
355.0	0.022
355.5	0.024
356.0	0.026
356.5	0.029
357.0	0.030
357.5	0.028
358.0	0.023
358.5	0.024
359.0	0.026
359.5	0.027
360.0	0.032
360.5	0.040
361.0	0.043
361.5	0.047
362.0	0.051
362.5	0.053
363.0	0.052
363.5	0.046
364.0	0.039
364.5	0.034
365.0	0.030
365.5	0.020
366.0	0.012
366.5	0.015
367.0	0.021
367.5	0.026
368.0	0.026
368.5	0.026
369.0	0.027
369.5	0.030
370.0	0.025
370.5	0.018
371.0	0.015
371.5	0.013
372.0	0.011
372.5	0.010
373.0	0.009
373.5	0.010
374.0	0.010
374.5	0.011
375.0	0.014
375.5	0.015
376.0	0.019
376.5	0.022
377.0	0.027
377.5	0.028
378.0	0.031
378.5	0.029
379.0	0.027
379.5	0.022
380.0	0.016
380.5	0.010
381.0	0.005
381.5	0.005
382.0	0.005
382.5	0.003
383.0	0.009
383.5	0.012
384.0	0.015
384.5	0.017
385.0	0.015
385.5	0.017
386.0	0.015
386.5	0.017
387.0	0.019
387.5	0.018
388.0	0.018
388.5	0.020
389.0	0.022
389.5	0.026
390.0	0.023
390.5	0.020
391.0	0.014
391.5	0.013
392.0	0.012
392.5	0.009
393.0	0.010
393.5	0.022
394.0	0.031
394.5	0.036
395.0	0.038
395.5	0.038
396.0	0.034
396.5	0.034
397.0	0.029
397.5	0.022
398.0	0.020
398.5	0.019
399.0	0.017
399.5	0.017
400.0	0.020
400.5	0.019
401.0	0.016
401.5	0.016
402.0	0.012
402.5	0.011
403.0	0.013
403.5	0.016
404.0	0.023
404.5	0.031
405.0	0.032
405.5	0.029
406.0	0.025
406.5	0.019
407.0	0.011
407.5	0.009
408.0	0.010
408.5	0.012
409.0	0.014
409.5	0.016
410.0	0.018
410.5	0.020
411.0	0.022
411.5	0.020
412.0	0.019
412.5	0.020
413.0	0.021
413.5	0.018
414.0	0.012
414.5	0.010
415.0	0.010
415.5	0.008
416.0	0.009
416.5	0.011
417.0	0.018
417.5	0.029
418.0	0.037
418.5	0.038
419.0	0.040
419.5	0.043
420.0	0.042
420.5	0.036
421.0	0.030
421.5	0.023
422.0	0.020
422.5	0.020
423.0	0.018
423.5	0.018
424.0	0.023
424.5	0.025
425.0	0.026
425.5	0.025
426.0	0.021
426.5	0.016
427.0	0.012
427.5	0.008
428.0	0.005
428.5	0.008
429.0	0.011
429.5	0.014
430.0	0.017
430.5	0.018
431.0	0.015
431.5	0.017
432.0	0.018
432.5	0.015
433.0	0.016
433.5	0.025
434.0	0.031
434.5	0.033
435.0	0.031
435.5	0.026
436.0	0.022
436.5	0.019
437.0	0.015
437.5	0.010
438.0	0.010
438.5	0.010
439.0	0.012
439.5	0.013
440.0	0.015
440.5	0.017
441.0	0.019
441.5	0.022
442.0	0.024
442.5	0.024
443.0	0.020
443.5	0.013
444.0	0.011
444.5	0.014
445.0	0.018
445.5	0.022
446.0	0.031
446.5	0.042
447.0	0.050
447.5	0.054
448.0	0.052
448.5	0.044
449.0	0.035
449.5	0.029
450.0	0.024
450.5	0.021
451.0	0.023
451.5	0.022
452.0	0.021
452.5	0.020
453.0	0.021
453.5	0.020
454.0	0.017
454.5	0.011
455.0	0.007
455.5	0.006
456.0	0.004
456.5	0.001
457.0	0.001
457.5	0.003
458.0	0.009
458.5	0.019
459.0	0.025
459.5	0.029
460.0	0.033
460.5	0.034
461.0	0.029
461.5	0.022
462.0	0.014
462.5	0.004
463.0	-0.002
463.5	-0.003
464.0	0.000
464.5	0.007
465.0	0.014
465.5	0.016
466.0	0.016
466.5	0.012
467.0	0.004
467.5	0.003
468.0	0.003
468.5	0.003
469.0	0.006
469.5	0.006
470.0	0.008
470.5	0.007
